type,length,weight,distance,price
1,0.9164732266362643,15.166664198348636,34.97891480401726,6665101.934850315
0,0.4219459815614479,15.687606075408628,3.969248818992123,618256.6264268237
0,0.3073874908229363,18.47798943556033,41.055975855805485,6359077.806826447
1,1.0153619493587487,9.11001298901683,3.1086749820280253,657220.860987731
0,1.0536929609501684,6.574807290368505,7.732471669508169,1177916.5144744918
1,1.1530168491607324,13.153621069006997,14.480271935640156,2861890.512893641
0,0.805007654874028,8.898830086311076,32.0348748207792,4774682.868361013
1,1.3516764472854412,12.297370625030581,48.84159588193399,10241462.566493893
1,1.410879854757519,8.979730170663053,6.773319778376786,1417088.647481903
0,1.2303193157094852,3.9069199468853153,7.992675791482003,1196474.819877721
0,0.989830874811462,9.91910828152021,19.074649438348036,2993145.782486236
1,0.5252093350276641,14.127438616879623,41.97473775001069,8681192.336368883
1,1.4761228902683097,16.18639234568535,23.894316684789896,4988909.641244343
1,0.4837906340687137,10.37319925913439,16.758919412535263,3424169.5451706317
1,0.3837196907866035,4.139519913997617,28.498987778234202,5908338.135014233
0,0.7190157593012158,8.8790664833392,13.765636674841751,2150352.6157953693
0,0.17957679899734386,15.939584647992266,20.656835455128526,2979755.2620605202
0,1.4698922505405072,8.844326141724384,17.29765231237005,2719983.1591411033
1,0.9238069789829947,14.234085078480224,40.40291009831765,7961037.404008658
1,0.8797329283298453,10.637059951883705,46.28853059546204,9213514.427693546
0,1.0181147918596078,5.583239377078537,38.21903741568868,5903072.930885529
0,0.7958331068880893,16.126859652438412,22.515095225469192,3441150.5169598493
0,0.14488892393235822,2.6000556273430537,25.712413897336525,4009810.9986211127
0,0.9572358043765554,10.972915372347861,7.128611002542348,1064091.9924642872
1,1.102643427739003,4.968929650624694,37.596370845592354,7429990.704400279
1,0.6834486848736744,2.2742469422861373,30.22730829035716,5765165.131099878
1,1.16021380089967,10.555744804581728,45.21955981073438,9021873.40877578
0,0.4178018190737889,10.491680962763548,10.829946035182507,1666255.404971417
0,0.4097872274926576,14.431117131838697,38.226579974698,5627055.229339904
1,0.32598378276260354,15.150263167986193,34.548911424240295,6899445.678879796
1,0.6207926637048266,14.82803828516504,14.026431156677857,2741584.606985558
1,1.2858168495447169,8.781615925418347,33.70155333750043,6934520.183352727
1,1.2590768870086901,13.002105957304689,46.294295648255826,8865577.395732043
0,0.6359538911489052,11.961959610235246,46.00336339568882,7048332.998066437
1,0.9247662303723311,9.009673366221472,36.261702151290926,7174357.778809846
0,1.109142843064882,12.34704118953387,3.355582514168945,486154.71789960924
0,0.43768948447923217,18.997709657418987,43.74095252868791,6802893.936332475
0,0.3353975202526459,4.664981129946169,33.231151743222455,4980882.138768252
0,1.4609343904972354,18.209669819925,16.211278405953987,2465038.336096832
1,0.9645802384934659,2.015654765680769,10.175267723579266,2085322.4184458915
0,1.4739820105671295,6.859395045131553,6.693989286868538,1023152.2752903716
1,0.5728583819851207,6.474759723619036,3.461608063630288,715514.6500490437
1,1.084244379963784,12.900937049737209,37.95105914958707,7803641.171546918
0,0.41164509115773273,3.493274083768516,12.55630694822049,1901999.4605516137
0,0.46568023978347806,17.76460462495532,2.1883938661194984,332611.477489679
1,0.8166629697774735,16.742476760835785,20.466261940257475,4005222.1065873695
0,0.5474653757112997,13.389250574020277,24.647746949024608,3853086.251589746
0,0.33467018937681825,9.709862804051758,9.292281314106217,1464425.3815994314
0,0.46803298278505634,18.72616480069949,3.158368471964939,476241.77965956257
0,0.1500477522522105,16.784184539690564,10.267148671805375,1488432.0898811081
1,1.0861930700684812,10.486987813543653,34.27603532999214,6676252.726741642
1,0.7889633199202062,14.335593734631914,5.029940185309114,1038539.6517555685
1,0.23194029296633586,11.771669091414006,28.1968144972927,5466529.16892516
1,0.3403715903798877,12.170902529377026,8.174187407500167,1693494.6634146306
1,0.2435483533577016,7.288545319311954,10.588769505440549,2215192.0191773814
0,0.957629931586227,9.779607487873038,20.260816280068234,3185148.33472042
1,0.23189450905749132,2.48430718500514,5.940441466632835,1132374.7557129224
1,1.1559952662493025,7.7896251416272575,9.48697163632843,1993679.7063581254
1,0.12871528704854765,14.220741791880886,18.098668161116354,3721371.7369725714
1,0.44912610319424895,19.11110457961754,17.153781269419976,3306800.650529613
0,1.3469333462486701,19.298218142497387,37.714302798110865,5618763.044009145
0,1.1059438453711445,11.558734513372942,4.664332951194794,719541.1040447479
0,0.2021556660959628,12.52582278438206,43.16208604765083,6776534.314581531
0,1.2495765462792516,4.5287025245183825,40.99537636623329,5944965.006390226
1,0.7902491701562866,14.210854053777084,38.53359034490498,7434265.266793083
1,1.285496238036361,2.3425170608133383,16.159245760693494,3226530.117664723
0,0.9410356842305507,6.409028030189446,41.32120749149859,6491671.813407062
1,1.0545662448460023,13.698903598423403,9.95730193417476,2100782.6080182944
0,1.4909021845539914,6.895892499326297,7.0960510868963835,1038800.8322871032
0,0.4252697642936254,1.9470906081746322,3.2028603409848806,472705.9212495227
0,0.9735238046659436,16.805537777668313,47.02620778727322,7350499.750938968
0,0.7444499460803576,6.896270135556698,16.09253398755841,2474097.129817924
1,0.15523273409176802,2.19899927231489,45.96327612871739,9629304.860605631
0,0.12025889810401105,2.4209751255544383,14.358064514447156,2239640.498249125
1,0.2669200089450021,5.783417176986319,45.470732007481125,8840928.5393049
1,1.0087284367539673,4.382302997208999,45.29252358945833,9299309.467027258
0,0.894028323078749,15.711702237822866,46.260126205524934,6633268.70109071
1,0.8748013856292184,7.111996886673654,25.311518524925493,5231440.955225083
1,0.14459946753956412,16.289219915756817,43.431368053145704,8791089.309121909
0,0.7570241949040099,4.303073958639903,47.58752891219869,7465949.77181303
0,1.39447194497954,10.364704411337591,16.906230152961797,2658016.498720852
0,0.6566286170349052,14.072705537509448,21.5248458784452,3090417.63896275
0,0.9748914577038388,13.387826223451242,36.24276917945146,5258327.424455765
0,1.191746145872401,12.421458788675107,15.717631264441744,2360122.193382731
1,1.1974953907986425,18.571610436692225,37.93665613672029,7895784.865176979
1,0.8269921153533798,5.341977806428143,4.620715115463163,959565.2017167287
0,1.3011327235632708,10.380664884780002,26.65142083013857,4188786.2953425366
0,0.6479293307092456,17.795858451375764,6.9933607201035155,1070394.1800470068
1,1.3441705006987177,2.4799815463079837,15.372850345397145,3003454.875667149
0,0.43631803295376337,2.0618770968084297,13.672644231837127,1954482.8952451923
0,0.49230296978679944,5.432743463607537,42.10767160457064,6143788.043866599
0,0.17436887387860153,13.027403171222351,10.482345514903676,1606538.8098586851
1,1.213814571159196,5.93771290254633,40.61394808779683,8476500.067571878
0,0.6838773307257877,4.61455779236718,39.90405694948818,5880674.444912898
1,0.4207632594759586,9.71724399180755,25.445269722304264,5290770.8014355935
1,0.42450638866321155,12.658363306618819,12.458319524210351,2478421.447190781
0,1.3619599177209265,5.722596433318068,12.117920657854913,1785644.2307619464
1,1.2674832406454517,6.7131325477510995,23.781307708676543,4768455.768966391
0,0.8749432395000566,12.657626791418764,1.4316413622822992,219798.82886910427
1,0.9625551205820094,18.9690300177996,27.03618697595694,5651745.161377779
1,0.7640557987704073,13.820092821323676,47.686196762585716,9521503.097562747
1,0.6483331600303324,15.87517872810664,8.580637211267229,1694070.9487634322
0,1.3816676337056641,7.969391800353907,29.093935452304567,4517710.22771141
1,0.2758577849284229,6.1728328283048555,48.127155743578385,10112269.3759518
0,0.685825505602719,9.631087120849829,43.16558483508841,6575663.210888137
0,0.5823866711830255,16.3355237455218,42.668625702685674,6248545.743355728
0,0.7974110083516076,9.66969319402056,41.27064658941326,6033616.496339307
1,0.740684624363245,17.087782767007358,16.142156696753098,3102679.9092552373
1,0.826445344311514,19.786667633207415,44.6402247320738,8570392.053626062
0,0.2958865681177917,2.3685066488763904,47.12567721042538,7363430.370269743
1,0.8183981021185879,1.86279296559037,25.29382874165293,4857211.029695114
0,0.43938633944209515,3.8422043553538745,18.37398131571348,2753700.304239405
1,0.3580638885834677,8.303023838952578,21.29722176468695,4352665.905247194
0,0.1907679063006677,3.4898019737632158,17.376115649732014,2699540.4602459683
1,1.1677135822585973,17.542625074756362,11.408503659202463,2224789.8759744624
0,0.6984186891991839,1.4397787695142124,31.30397504239158,4667095.046360186
1,0.9773011566364616,7.0000616103806275,28.56724742602082,5579238.059521108
0,1.1186306806266406,4.509197960389901,23.666668480924503,3465517.009310781
0,1.0510433314389749,18.699247272993112,5.696423947556757,846868.5959092495
0,0.7587010067255551,13.72013909291053,40.04775527059399,6066415.254991477
1,0.6430579405324217,18.328574872576116,9.57174457478867,1839859.4770462841
1,0.6263438734969291,19.474245495897474,6.613540126406359,1330557.6729824578
0,0.9960683157020788,10.444866629870015,31.530498378664426,4586517.610541765
1,0.7927120969186227,5.452063052912498,20.533573700648436,4305083.4667145405
1,1.288785147183915,4.680846937735197,3.930615292264144,798645.6067713983
1,1.3245827780573969,5.23545837203097,18.42284939309185,3826998.739601539
1,0.33878452920912583,14.463272844818055,38.81723726196318,7541549.588644029
0,0.2907271121640159,1.768468834337014,31.147211055637783,4817835.1716789445
0,0.9825612964503992,1.9758603876215823,18.776515126362842,2793455.4541852796
1,0.5217160472871911,12.554715905279851,10.398434790094816,2025312.514414595
1,0.12599900627113841,13.199085788010724,31.95798541943389,6572247.687504857
1,1.3440997371081371,13.63999556212674,44.490209746371406,9146557.218274746
0,0.4176610741413316,8.065729587183235,32.66736318277978,5147327.582370825
0,1.4009929123601328,16.31295288556891,40.83228887786098,6305298.625392176
1,1.1044082312295551,11.138867166805735,26.55486408916418,5134384.183767832
1,1.167714885876078,3.0038469701789694,36.180584230310416,7111805.683020846
1,0.38204609411042456,16.14488683427956,44.91511191513926,8956105.717109088
1,0.4278721958635381,19.10828793913871,38.8857699346741,7505602.907953961
1,0.829774855353692,2.140689947044815,45.58284371650914,9382217.480198124
0,0.340939793709807,8.435675435311019,22.12584050368693,3331966.0881537492
0,0.5276043697562451,10.262804851860205,45.30679250122577,7103427.10863371
1,0.5500474691269263,3.782944441488022,31.456794489603674,6351917.545950059
1,0.3234819065538697,17.486470007874665,43.63238953800299,8764311.47750767
0,0.38725596675322504,6.3988432529108366,2.9294499914539345,423647.4724499466
0,1.2039725788115592,15.877162258825042,33.23476671376327,4818066.612899816
1,0.33407419636617575,13.748895158538005,42.55077886501704,8822183.114860058
0,0.13984034858149147,12.362870626873445,9.535899648516788,1507055.2440399053
0,0.9810969196805137,4.650714125234534,33.42755973978123,4973909.276621156
1,1.4663763671494299,5.193366890467209,41.42278099661494,8548315.010675857
1,0.5636993404723699,1.899619690184817,15.109519111999216,3062953.7613709657
1,0.2661179844747532,5.573536165863061,20.85707006741321,4369014.37109359
0,0.898542255514543,7.563428579749768,28.90636820646175,4226095.393866041
1,1.3688958955339046,16.829760773386084,26.439216755343544,5329832.041322457
0,1.1976864917598704,7.961460667581301,2.9202802588196466,437991.33666324965
0,0.9715222157778023,15.337813872546523,5.834932806185258,886591.9682063672
1,0.5410790952506391,9.349403344614263,5.922862385913705,1166853.9138453703
1,0.8586322425867079,15.91249792788388,13.851127369459576,2786368.460376653
1,0.2277427778259575,19.549160408303756,13.047341527320013,2662059.2791297087
1,1.0505235939929378,5.5569896030940225,37.36889680555318,7167120.153857846
1,1.1151344264567111,17.384490627313646,29.06447491479108,5973090.064762067
0,1.4510442720738863,12.814657639809719,38.43482814761681,5890828.995979919
0,0.4645563022431003,16.52859097018444,4.424906813132637,697567.0803503437
0,0.1258389866602317,13.3801321430883,24.775497636108433,3695410.996650601
0,0.8638518501980108,9.055040638208853,16.865003383998204,2423192.799301522
1,1.0895067061555401,5.333423849394017,42.647026227031574,8502932.05788522
0,1.2065704662361831,2.3306692812921352,35.68166868858526,5159412.765395903
1,0.37123450623473486,11.174848924753622,43.59366507051302,8859004.28094234
1,0.46645401665183306,19.816195796010447,3.274928997896943,644687.6700442114
1,0.8176272953742147,15.022794295269918,36.32035098876342,7188181.129305486
1,0.5628411339580026,7.219565286581315,27.46040925581932,5270433.51434379
1,1.304716081222423,16.716891201647968,41.42500142176272,7890665.954632971
0,0.7632642152342083,15.610696003351725,25.85086895536523,4064382.2388700866
0,1.219410101742804,6.3510800737156785,27.47024481719354,4328300.905503396
1,0.9128676646752952,1.2718423060904591,3.536601666161191,713443.0056054513
0,1.1823261982639568,3.2450901321450423,33.75762038676237,4933039.807664777
0,0.5657421811424533,17.668817615929093,14.383853904647452,2255473.5034872103
1,1.2639832707024357,16.894697670792564,1.965002186762204,428552.6537199237
0,0.4844012417714302,6.608971016688886,4.255420962795473,664363.5453817886
1,0.8645383312046071,6.418713099403988,47.906994839335255,9631227.187506836
1,0.39960995844342384,16.06443475494695,17.9577871894125,3454573.108597016
1,0.7657371302766707,18.81701192801302,43.53570580243679,8367565.924415359
0,0.5454452933121844,15.803607879154399,48.02418446939354,7497553.003268579
0,0.47338480289209994,12.505994863584469,47.22009225302882,7355700.515938741
1,1.4537790252392524,5.610755656304287,44.20453679427159,8789926.76399754
0,0.32410374768142286,10.989210367809953,44.847351710603746,6616900.786219852
1,1.2022561724403533,5.436725313272028,15.161394172706624,3082715.8908911934
1,1.4778309432765009,16.3522169818387,8.422024622757556,1754491.5346415665
1,0.12786207723610896,8.35226051083701,32.323865542308255,6623228.761021976
0,1.078638379658933,16.8402471228865,24.91717400157237,3789301.0407370813
0,0.4540765277788019,8.250575141671781,5.838589216063381,856288.9597571694
1,0.15668295405962623,16.658838698797936,34.19952448509813,6693876.647417523
0,0.664045410539283,7.333038488139597,28.580140366753895,4386827.930079976
0,1.409304934239225,9.362521387735727,43.29030263971151,6694875.895853491
1,0.11647113211379677,12.694279967510493,30.850005988731535,5945475.554269996
1,0.9230399687016942,2.3354646665684546,29.12336280636593,5645689.940903999
1,0.801955070033454,19.015934174493825,22.596834443298768,4621103.5645982735
1,1.3227378301194666,11.89850993635226,23.676566424554643,4695819.430379159
0,0.2176024003288759,10.648580279125243,47.76468012197669,7215407.46078303
1,1.0541364418413104,16.94848545127833,7.783854460611726,1592854.2686609682
1,1.0521535778065882,17.449491868039722,22.864722110527172,4718263.399914143
0,1.0367120236071965,10.922947686051304,33.1355344624153,5127910.028061662
1,1.4192682929090517,18.61798419007911,22.21752163392958,4365386.623997619
1,1.2523225406096326,2.230017555453132,14.87756572499713,2991297.7619963246
1,0.15876181674090842,3.1512900527731333,15.080511167379887,2905738.6408591336
1,0.7595159909863184,12.338976370274363,12.449146266628071,2588531.671204762
1,0.6571342786818668,7.72725137407809,17.851256828571394,3702258.9856025605
0,0.5342061095271229,9.820278157594778,43.71206400359478,6430161.0114858365
0,0.7318714152157362,7.233505140046164,25.756002965826763,3735778.4480076423
1,0.6378718588963683,8.689780917453778,12.771697675813103,2453453.0277336542
1,0.7052674598301314,16.630280595779688,19.84180913430009,4015580.715686379
1,1.4709666118520994,12.276047797231788,6.185690191849833,1199777.404559517
1,0.22408616464941306,19.949546436386466,45.29775124719816,9243699.014408175
1,1.3911232177742217,15.950704758598295,21.00169377248017,4292808.608759148
1,0.7723313988594374,6.199658827934707,49.03916902506071,9926682.22164891
1,0.9732391436993576,6.022557236807228,18.029399889863445,3748922.405829141
1,1.2622561532647714,7.382067132223136,41.98144631412893,8302629.316735363
1,0.6046482408089577,17.021930132307112,13.562880351281207,2840030.396623822
1,0.7025906713231536,1.5184653623607463,4.7314917755025085,904595.8834888608
1,0.6733258723901995,5.373444298553896,2.554934722016234,497011.94527640165
0,0.6246234315500637,18.193449986541072,30.702252905594392,4573922.491298111
0,1.3957410503056529,13.158032285581788,16.26710991200588,2469642.262591922
0,1.260501847670217,5.310094814520072,22.73247414331559,3252948.1311860466
1,0.25259998580816656,5.1637543964190264,41.11370474443897,8283643.4471241925
0,0.25137269346793445,17.38974393342918,13.157296199045305,1944110.076148622
0,0.6990173207941875,17.981392657263882,16.12397136001075,2521569.632887771
1,0.23812032742593267,5.866490728280191,42.42147306787469,8518659.17176028
0,0.9667303333795675,8.989696803454112,25.1453513938317,3809488.9125683373
1,0.30116825016642745,16.857319033938026,41.555593185571894,8699403.317962594
0,0.8313225695535215,15.649141333587822,19.349324169849503,2987102.8610961623
0,0.11010792580520486,16.464406024755604,20.520129060528316,3067201.1392138894
1,0.5432348877777053,10.849565624971406,9.189779727134557,1845072.9804309874
0,1.0480670131417176,18.31943191779829,45.90094682615335,6996284.918319815
0,0.7776545163189877,7.19307933513427,44.942401006617864,6542742.3607084155
1,1.4695772803985834,3.9767705526028427,49.226633713673905,9445562.367438965
1,1.3237453144926952,14.46591431873243,20.719909231315864,4081250.209664083
0,0.6026990906604116,11.247733904131032,41.112132146173465,6344273.9032994555
1,0.16368115806118444,17.23712960738014,21.33273285193381,4179986.17347946
0,1.2838768201610264,2.542025733369584,23.260640657127666,3361488.517101057
0,1.37572803444054,17.03015566532327,41.6699702861464,6083146.566712947
1,1.2488783507866514,6.572598410967622,9.690971773433587,1980844.2434648254
1,0.2791299172876708,13.442257676195476,11.795235788625863,2399805.781790912
1,1.4970811881772028,1.76244699248686,16.42168377939494,3349506.652594099
1,0.4620179101738834,12.582044629768413,39.62077259250282,7795883.2074378
1,1.1138868779317181,14.628162094559384,19.259925919036053,4022767.448636343
1,1.3712488268700103,8.006254075606785,18.550242205757318,3701487.2856313256
0,0.42996196006299314,5.092803399980665,49.942000917506846,7504122.875010956
1,1.3715619765478926,11.214982855467355,19.806501011874495,4152237.953994476
0,0.5332742108728137,16.830625284277282,13.140756279463762,2074403.0678921882
0,1.4669785113376785,7.147399807636366,31.53747023184622,4810671.698849627
0,0.49376402853266443,5.7969166529043115,40.29211764579504,6315682.014730865
0,1.4348101546609693,6.2997708641160655,4.410783852434804,667526.7392898422
1,0.17496251124974488,19.033510905416623,31.325719325785276,6163242.151402672
1,1.0929808163377381,7.826261399526634,2.751037338131013,548788.0575350949
1,0.8449555873718051,1.0684805578774563,26.79028519799638,5391562.457903759
0,0.7690279079718229,15.851942951232774,13.59258662413265,2068312.9049551655
0,0.4128920399581759,14.286221111372413,16.0254431859861,2396401.50802801
0,1.0878341056870886,3.442797027456409,23.88770223513675,3722454.0800173874
0,0.3671332880248299,19.713180733563338,46.42826557653377,6922973.5931914635
1,0.8739785143786755,12.553183420797113,35.822698022805945,7015331.0133038955
1,0.45454350825635115,10.514810327871428,46.905434217940325,8929950.012549337
1,1.4378699316938985,8.26216608483493,33.338579223375206,6991634.557785107
0,0.14008367136991395,18.07478235570912,1.3482796073051233,218131.40166461386
1,0.37961959215573116,5.635306146952702,14.013674670036202,2841207.6564740757
1,0.4392348489424268,6.429609104178136,45.38285630829832,9383686.18218342
1,0.6796949560749429,3.325805327044771,32.528830527419494,6711762.807833308
1,0.42582233861807495,15.42326281610094,49.100714591943465,10260760.085645933
0,0.7878887263762993,12.315436327711213,8.642236941696485,1287653.6519730256
0,1.3214517325619546,12.572257215835467,15.540643822219451,2350203.77012227
0,1.096888789972839,5.150938189369809,18.75601531633478,2702952.3104131045
1,0.9119467727491554,13.372199393414594,17.001333090198216,3573435.0784543543
0,0.2246044491757515,15.543710497690416,13.34758497734415,2107415.7573173153
0,1.071588951744986,7.799882083788096,22.729820072082113,3512048.187123759
0,0.33297999803531575,16.225595735272535,32.47260804509919,4856619.613937728
0,1.2009143403463771,7.627021182108398,16.251589221448107,2440713.648227574
1,0.45007946191421444,15.404630768676466,4.905296242398529,990470.5980404301
1,0.6838682196492611,1.6408720416966607,35.718093817765,6998244.4523891965
0,0.5906582832450991,11.4721274279994,23.491811233282164,3539316.746829506
0,1.3023394805447994,19.421004652157848,28.2676329984131,4060076.0614840616
0,0.2771622421987714,19.643647412965425,23.314632201031838,3679522.2656645114
0,0.891902835338704,6.353298988493072,44.627517669290604,6646438.364253727
0,0.2988862532202871,9.386582730526754,28.37850486115262,4443589.966366891
0,1.0867141705850614,2.196580251746028,46.24056515273573,7092764.280877531
0,1.3671093789122737,17.593484844487396,26.018191736244013,3829361.1390845594
1,0.7084507154141547,11.802870909664069,15.33681994977381,2994270.9836596106
1,0.7833291643709661,8.316912899869823,18.416686771633632,3875462.65711412
0,1.3983919710758672,3.1426406112939085,26.58433538565449,4097778.8622710435
0,0.8293879441090999,18.988578424440895,26.969482452445423,3953406.4712409885
1,0.7826378132693852,11.07416190859888,34.679547375898494,6647237.204269998
1,0.9096607437860258,6.375630652575174,12.000248737144908,2454739.448748188
1,1.0649216309081326,7.654087472498681,33.28330209830958,6534082.423107648
1,0.24963672512184393,6.143246437520806,39.15081241065686,7618174.713749576
0,1.2495547388381225,12.434386368282633,34.15300748388251,5249671.670363724
0,0.7097070384345628,18.66930793982969,24.60957738106195,3767111.776240329
1,0.20128791385647976,17.277182263204725,49.592351904724865,9917480.579835843
0,1.2006557368774984,9.747236633093573,20.835844797331596,3268812.7262297976
1,0.6277299603607809,16.70348788371915,6.222940114411632,1284588.1517764663
1,0.24051449313307552,9.039004144250267,41.253706554959805,8584986.206179753
1,0.9872906553605507,5.793835674414122,11.397859725140492,2215602.548289735
0,1.3321838948070983,19.68488719006213,35.95099307221966,5292629.532143652
1,1.3428549131795808,6.773863791445615,9.76983785304117,1884487.8060709503
0,1.4407288647325625,7.15076038875126,1.8269921520390295,272198.8707661221
1,1.3147876436733632,19.804164487943922,8.830131585662258,1871458.910182318
1,0.10299728708366532,3.544622370147443,19.472446132215275,4078564.544834292
0,0.6323376329787462,15.450145772184207,6.224294109360116,965881.158438697
1,1.2459596118677043,18.780442411171805,10.68627512754842,2161822.130171073
1,0.6127542083978639,10.724104891232955,38.46668760653525,7921006.072635717
0,0.9421679089315885,1.0479134723535806,38.72429679087941,5840239.946451517
0,0.9488437263243448,8.126119938149019,41.05692313235786,5856633.604957177
0,0.6110354256543522,3.119810855311715,42.21660659083203,6335030.818562033
0,1.3662634981938027,8.90756555774022,21.601358836074017,3276754.8793627857
0,0.8045196835405646,16.01050847120341,43.509933373982896,6381423.635570851
1,0.7506978883125011,9.335519428792209,26.77090687568811,5205106.320673605
0,1.4965192439266541,9.206577305572528,24.0592587298644,3531758.193273525
0,0.7909005097016633,11.579000061458085,36.20828012079301,5504248.315214336
1,0.34975755270001346,12.052121110205924,11.477102156635453,2226140.196804218
0,0.8182971920088132,17.269629867180456,39.68537146454613,6092787.9412623765
1,1.239623429727902,6.858753345350078,22.04382550174396,4382710.001208196
0,1.187604457657594,16.6117540229923,7.237475286184261,1077884.4938046318
0,1.2040144711518594,11.752741225148899,6.846283762331411,1064550.3645083252
1,1.0912332975970764,6.710061444625792,9.080430448488306,1824993.2528554834
1,0.4559049606933635,6.607394836115465,44.638063977945336,8826030.9354719
1,1.306917720176324,7.861612825008765,49.555953290693324,10295502.249409428
1,1.350820851526771,12.831171609779535,18.49171616086289,3663613.3107575057
1,0.3718137752659687,5.385422895839033,15.315048758059582,3178935.8099911097
0,0.2826378911719515,18.486337671773082,11.719777657122528,1767951.815518601
0,1.465846956024757,11.923339099380106,41.36700738119503,6029655.611886832
1,1.315653549110515,18.48029976292413,11.251166638524928,2295639.3400613647
1,1.3505306060939255,1.8816828130039394,46.28041636658322,9060539.766951106
1,1.3409269384741533,7.509616038767994,33.700168569592854,6510753.339537556
0,0.8583615536472197,1.4333455530648385,44.95926179179054,6465736.29571262
0,1.0049624313321195,6.172784486861426,28.146482865313168,4115924.42702585
1,0.8635079929870982,17.378122973103174,34.843313246942344,7152182.744428844
0,0.1716888888664607,1.695584601001816,31.353446932227676,4862855.097676863
